date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:28	358623/358623	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:28%20GMT	https://www.bbc.co.uk/bitesize/subjects/zh2xsbk	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/subjects/zh2xsbk.html	(from )
16:15:29	645/645	---M-Z	200	added ('OK')	text/plain	date:Tue,%2030%20Jul%202024%2015:15:28%20GMT	https://www.bbc.co.uk/robots.txt		(from )
16:15:29	32425/32425	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2015:15:29%20GMT	https://www.bbc.co.uk/bitesize/subjects/.	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/subjects/	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:30	198739/198739	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:30%20GMT	https://www.bbc.co.uk/bitesize/subjects/zng4d2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/subjects/zng4d2p.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:32	230109/230109	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:31%20GMT	https://www.bbc.co.uk/bitesize/topics/zgdysk7/articles/zfxgbqt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgdysk7/articles/zfxgbqt.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:33	287682/287682	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:32%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z8mxgdm	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z8mxgdm.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:34	293087/293087	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:33%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z2s6cj6	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z2s6cj6.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:35	366980/366980	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:34%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zshqqfr	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zshqqfr.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:36	355363/355363	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:35%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z4h94xs	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z4h94xs.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:37	333219/333219	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:36%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zd794xs	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zd794xs.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:38	389019/389019	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:37%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zjm8kty	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zjm8kty.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:39	337691/337691	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:38%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z2tjwnb	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z2tjwnb.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:40	359704/359704	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:39%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zs3htrd	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zs3htrd.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:41	353651/353651	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:40%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z34yf82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z34yf82.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:42	376045/376045	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:41%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zd9d239	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/zd9d239.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:43	317887/317887	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:42%20GMT	https://www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z6n27yc	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zgy39j6/articles/z6n27yc.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:44	324790/324790	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:43%20GMT	https://www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/zh766g8	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/zh766g8.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:45	358686/358686	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:44%20GMT	https://www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/z7922v4	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/z7922v4.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:46	326950/326950	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:45%20GMT	https://www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/z8g996f	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/z8g996f.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:47	290294/290294	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:46%20GMT	https://www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/zfb6pbk	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zrvbkqt/articles/zfb6pbk.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:48	357835/357835	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:47%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/z7xfsk7	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/z7xfsk7.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:49	396594/396594	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:48%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zdycr2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zdycr2p.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:50	340423/340423	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:49%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zg2sn9q	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zg2sn9q.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:51	285492/285492	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:50%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zm6yf82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zm6yf82.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:52	387444/387444	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:51%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/znw7jsg	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/znw7jsg.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:53	288610/288610	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:52%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zfm48mn	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zfm48mn.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:54	344887/344887	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:53%20GMT	https://www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zcwxcj6	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zc3g87h/articles/zcwxcj6.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:55	323065/323065	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:54%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zs3896f	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zs3896f.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:56	323469/323469	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:55%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zvdpf82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zvdpf82.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:57	317768/317768	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:56%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zhnfp4j	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zhnfp4j.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:58	321308/321308	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:57%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zw9qwnb	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zw9qwnb.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:15:59	311793/311793	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:58%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z2b6m39	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z2b6m39.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:00	333071/333071	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:15:59%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z6xjdp3	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z6xjdp3.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:01	302855/302855	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:00%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z6s4r2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z6s4r2p.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:02	322542/322542	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:01%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zrqx2v4	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zrqx2v4.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:03	317605/317605	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:02%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zvg7jsg	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zvg7jsg.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:04	329008/329008	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:03%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z96g3j6	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z96g3j6.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:05	328681/328681	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:04%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zv4jdp3	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zv4jdp3.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:06	267251/267251	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:05%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zr3xh39	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zr3xh39.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:07	292376/292376	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:06%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z7hdqhv	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z7hdqhv.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:08	290507/290507	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:07%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zk6kw6f	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zk6kw6f.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:09	292902/292902	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:08%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z6sqmsg	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/z6sqmsg.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:10	294509/294509	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:09%20GMT	https://www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zn2r97h	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z4brd2p/articles/zn2r97h.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:11	276133/276133	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:10%20GMT	https://www.bbc.co.uk/bitesize/topics/z9gcwmn/articles/zc2mgdm	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z9gcwmn/articles/zc2mgdm.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:12	277673/277673	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:11%20GMT	https://www.bbc.co.uk/bitesize/topics/z9gcwmn/articles/z36t4qt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z9gcwmn/articles/z36t4qt.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:13	330075/330075	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:12%20GMT	https://www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/z3qyydm	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/z3qyydm.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:14	380161/380161	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:13%20GMT	https://www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/zvh44xs	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/zvh44xs.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:15	358557/358557	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:14%20GMT	https://www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/zv7ybqt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/zv7ybqt.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:16	351144/351144	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:15%20GMT	https://www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/zqpkkty	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zkr4jxs/articles/zqpkkty.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:17	368692/368692	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:16%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zxyw7yc	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zxyw7yc.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:18	329665/329665	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:17%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zqtj2v4	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zqtj2v4.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:19	330147/330147	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:18%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zktckty	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zktckty.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:20	329774/329774	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:19%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/z846p4j	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/z846p4j.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:21	315550/315550	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:20%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zrwybqt	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zrwybqt.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:22	269739/269739	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:21%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zdqr97h	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zdqr97h.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:23	273207/273207	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:22%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/z6tkw6f	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/z6tkw6f.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:24	282389/282389	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:23%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zxcn8mn	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zxcn8mn.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:25	278849/278849	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:24%20GMT	https://www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zscc6yc	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/z8c9q6f/articles/zscc6yc.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:26	266247/266247	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:25%20GMT	https://www.bbc.co.uk/bitesize/topics/zfmk8mn/articles/zn3t382	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zfmk8mn/articles/zn3t382.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:27	334868/334868	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:26%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/zh28jsg	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/zh28jsg.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:28	373521/373521	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:27%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/zq26nk7	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/zq26nk7.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:29	298444/298444	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:28%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/z7rckty	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/z7rckty.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:30	302329/302329	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:29%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/zb8jmbk	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/zb8jmbk.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:31	300577/300577	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:30%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/z4mts82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/z4mts82.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:32	304661/304661	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:31%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/zw2ts82	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/zw2ts82.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:33	308421/308421	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:32%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/z4rr96f	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/z4rr96f.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:34	308658/308658	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:33%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/zryrkhv	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/zryrkhv.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:35	271383/271383	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:34%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/z7rtng8	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/z7rtng8.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:36	308634/308634	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:35%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/z6mpywx	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/z6mpywx.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
16:16:37	333707/333707	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jul%202024%2015:16:36%20GMT	https://www.bbc.co.uk/bitesize/topics/zw982hv/articles/zpm3r2p	/Volumes/osilvr/Tutoring/KS3/%20Bitesize/www.bbc.co.uk/bitesize/topics/zw982hv/articles/zpm3r2p.html	(from https://www.bbc.co.uk/bitesize/subjects/zh2xsbk)
